sample_id,source_multiplier,wind_speed_mps,wind_dir_deg,background_mean_counts,response_error,sigma_y_multiplier,sigma_z_multiplier,Q_dot_Bq_s,response_factor,background_sigma_counts,threshold_n_sigma,x_m,y_m,run_name
144,0.7122206728347757,3.795652009189874,-1.0279555910561329,7125.917948612802,1.1143219090528784,1.3104740075267012,1.1741384469271305,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
145,1.7564781923017134,3.15408216538781,0.8739898792598564,7107.4476979561305,1.0366074651897779,0.6080790093338019,0.8484834603629038,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
146,1.4831087899404976,2.7834831961310784,2.01442106838421,7146.376835355009,0.847309982243365,1.7771824347628629,0.7572753678646511,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
147,0.720301013348691,2.912765272698536,14.4771414826596,7140.051153629149,1.0717789736411956,0.9441752166726088,1.1693950191604485,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
148,0.9444821286788686,2.8304594117371282,5.163302248902763,7207.99964929001,0.989594854180405,1.072612291599376,0.8552166283880104,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
149,1.975227682134594,2.8416500280148225,-9.895419165659284,7412.185529240553,0.9750148992187471,0.9516127524109976,0.7985941941387861,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
150,0.8693544005884514,2.456803274205061,-7.739979807832813,7275.385301009354,1.175967569629558,0.960099234185942,0.8154936981635874,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
151,0.9504570257356403,2.056770920073159,16.1867032071586,7316.6464923344765,0.9314520971873624,1.4343669969598924,1.3614955932861446,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
152,1.7994944943548068,2.613695528910106,-3.0442736483719606,7191.139211831766,1.140762894816453,1.0346408420271644,1.1324557255918786,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
153,0.8352805990430787,3.564226540190982,-8.634318287684046,7273.204279587551,0.9893112845844082,1.1238001056630835,0.8975497165248126,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
154,1.148913439038567,2.4549773078409745,5.5974797171327335,7519.05540860967,0.9518319313123681,0.9176584550473673,1.0597439922871832,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
155,1.8035908703809485,2.995806626119608,-25.755486813925277,7104.192158319217,1.0775150124185897,0.5764043293584666,1.2935690886628848,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
156,1.5479657650335057,3.6375744457280064,-2.659404969626893,7225.393804664349,1.1599242528261942,0.8701815362204485,1.0152492175054024,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
157,1.753869400221502,3.9675922863514073,0.8689072593164553,6998.787287742683,0.9326117014917854,0.8635036745223411,1.1330951697370897,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
158,1.5676941617216047,2.7900569053293554,-1.8089542085701007,7113.914619799717,1.0318511685021285,1.5233649056301217,0.7760452765727294,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
159,2.0039718742702233,3.068479058487971,-1.3527387608092865,7336.854803893339,1.1094760278641016,0.8533037983786719,0.6657441731489258,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
160,0.8059085995432351,2.8007612510423714,4.615002547094984,7279.237553813884,0.7607569290756404,0.9693625108102435,0.7721142148914776,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
161,1.7053500492423486,3.1692166834261624,6.782725169466023,7284.98939872873,0.8998964473400065,0.6157526551247058,0.9627159131127033,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
162,0.5222691481232683,2.1514519357124913,-13.321124462850893,7223.432322921576,1.009707053830494,1.0291256416940482,0.8955582788044752,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
163,1.0145513591761497,3.1213726216134843,14.787759420886779,7538.317498801925,1.1408827612330177,0.7804624353028772,0.8554076832237326,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
164,0.5231894449598217,3.295701774744475,-9.347503797547303,7134.903689606999,1.1517747430801806,1.0914428541748007,0.8719493851439791,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
165,0.7495240064863238,3.060457200197541,10.050490134419842,7198.6079444428215,1.003411640123011,0.94151568430308,1.1352234987949987,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
166,1.768589050852642,3.061422860004987,-10.183798007069054,7043.416212761743,0.8721836660469392,1.0566729885578519,1.4012137730732412,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
167,1.05095752825033,2.166533826290628,3.6132352868837576,7120.430271050339,0.8362003666677477,1.2285102583223573,1.2162612150494179,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
168,0.8491213965309768,2.6260991703843857,-1.2215635709425998,6982.710021336298,1.097114609668134,0.8854223945046703,1.0361876433389803,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
169,1.1132355739047195,3.5380596313237724,17.570458972727895,7175.606658959262,0.9993199528293631,0.826641691040608,0.6372633894197481,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
170,1.6443980853839664,3.3664370452983126,-7.816055945699867,7316.761561793013,0.8748029505451362,1.0112430860314694,1.1406880241213668,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
171,2.9790793046838693,2.9002258408244277,-0.8269075021196027,7089.746949049432,1.0590255590499495,0.7777549058958776,0.7435748451951678,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
172,1.7021545532584543,2.7111923315554374,14.954830525936947,6996.6356103394055,0.9066563280077827,1.333355328760871,0.9957128115506885,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
173,1.8746451000926334,3.0007662911609976,6.287270762945237,7192.143121696374,0.9218622576729554,1.4536601882323266,0.8141635382502795,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
174,1.405517980053354,4.262235233517633,1.7324015057726452,7442.572359066962,1.078874340247958,1.2798969729201533,1.1737979476832259,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
175,1.3579777075599566,4.34149493661344,-22.352257114994224,7058.205721802724,0.9536336898236856,1.0892278738540142,1.37793341791326,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
176,0.6407501934381318,2.996584964258549,0.7910472823712793,7188.167017300737,0.9492596295541488,0.6911969785079438,0.9474573782382715,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
177,0.9282793973921366,1.4678490312970451,12.613606940282775,7273.460318649549,1.2545094320566523,1.3293809447934393,0.5617207644533814,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
178,1.8315868441193102,3.0187541022343414,8.302069830299963,7176.096396845034,0.9595685368859027,0.718143452513513,0.83249680098765,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
179,1.1080199302484466,3.592937228462369,3.7571629009913563,7359.3354585525285,0.9030659919227271,1.110290706490502,0.810437755850328,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
180,0.9106354380006313,1.3912517533105655,-1.1654920737274501,7214.297565464295,0.8538474079186523,1.0186453188421556,1.3403909555497422,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
181,0.537206599905775,1.7537146651134086,-4.621565444010393,7110.272066307018,1.1720073685816987,1.0320991251234097,0.6836376964865927,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
182,1.0460704562868366,2.2011166120391747,-0.120466027617585,7082.156253323074,0.9570061244673609,1.12002342866075,1.1514114814573941,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
183,0.7515592140748463,4.201015804259223,-6.328333411672079,7274.3266163747185,1.0765357005817942,0.8860766039207064,0.7683930877373055,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
184,0.9072125828706804,4.132784507063564,7.907338121788518,7150.402501725863,0.8356388099481755,0.649780939617561,0.7663132067497912,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
185,1.0181718953391612,2.4920230910745476,-17.984285685235406,6970.2968352659545,1.0321900787100569,1.069607937572609,0.725737017281653,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
186,1.2721748674947888,3.3142887243695744,-5.624109844127112,7457.231791483778,0.890584756743285,0.8484481398941801,1.0551172714048267,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
187,0.6153695485436942,2.797862401212068,-0.13779488065847642,7256.506731251793,0.9725636213595036,0.7209640156317921,1.1190125476174213,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
188,0.7243285476364485,3.735946455515654,-0.5322693878146181,7025.87827249397,0.9458921381446108,0.7671509607041738,1.292416715814637,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
189,1.0660305659683116,3.1372357142725873,-1.7866591253361916,7321.455757759747,0.8669342102547406,1.1285947038040662,1.2972837169465432,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
190,1.2609178601045792,2.0929766597042,-14.478067456085668,7349.982906380338,1.2035528040221772,0.5526365091484035,0.7436861670044588,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
191,1.6387361829110658,3.8230036862881285,-1.2056592167566422,7174.374581306445,0.8829490326283851,1.5733096238475104,0.8311666427898512,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
192,0.9227412640312672,3.942973440095029,-2.7187516146819606,7135.733598461398,0.8932147673277849,1.0385489697079349,1.4228081235525827,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
193,0.7182211255292106,2.3345510955915736,2.625107531000042,7020.518122904799,1.0125669226672578,0.9084148202943517,0.9774928761360883,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
194,1.5307081567679495,3.5307200011215336,-10.704003034881655,7236.307744582692,0.9951391650897692,1.2474443107051778,1.1238942761584594,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
195,0.7663703976405601,4.181186984331075,-8.156809075771307,7224.739802769693,0.9962331195462594,0.9784390682886137,0.9345708500708368,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
196,0.9647902661801822,3.817199245210637,10.206064329878494,7215.961663455614,1.0364128202818201,1.308337221097509,0.8895383024927368,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
197,1.0512188072799096,3.3102326397415305,-0.7596940212497516,7283.557108936786,0.8951735653950829,1.0769687452566237,1.0549414433212074,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
198,1.408160494886838,3.431502283010009,2.182690841935516,7201.1303448276985,1.0802224192181138,1.2862153006370167,0.9220692783448462,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
199,0.7804222295214135,1.5570585698744408,-15.871360162579652,7165.085887274761,1.0546904173930218,1.8339560756617512,0.7740636459615315,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
200,1.0612564794263664,2.126657957155982,-0.4198262638061009,7250.496844948948,1.0441649152725803,0.981479243078411,1.3596185725178482,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
201,1.0018829715963564,3.207046317564096,-10.946043301260293,7100.334547221248,1.026661107048473,0.602383235297482,1.2347454865445833,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
202,1.2652831993607105,2.4594260398806025,4.671319447879979,7067.796654159965,1.070486203467889,1.332137120734724,0.751663859709484,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
203,0.8474686181752139,3.6598803943943006,-0.7720843803789759,7262.103639027732,1.0890808959030807,0.6181511026189171,1.0479523658401197,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
204,0.7069134047401194,3.703099925716375,2.1327050051613172,7061.312758718926,1.0366827692006677,1.067975698254483,0.5068347976180053,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
205,1.2213667229936171,1.8038182416340758,7.810237132410492,7243.843468227925,1.1597440093677145,1.4479671410122066,1.3548415222893067,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
206,0.9973739919304109,2.559491725004174,11.816834539731378,7112.065622570428,1.0223423736493307,1.2317981481691482,0.8307307050778538,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
207,0.920173465914856,1.8662144283628292,7.144572475822231,7133.168144780504,0.9030936323602656,0.8649012491856445,0.9844243746473764,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
208,1.1035697369824924,2.3896478956040452,-9.131825513312988,7135.016828028504,0.9844874436099221,1.035292761731195,1.328643003573287,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
209,0.5200351698728446,4.503795562934319,-1.5535924356561752,6920.249961675391,1.0160310892414732,0.8459930632557838,0.8494700191502591,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
210,0.8695571736046488,3.1521385789919205,-12.128420189935415,7421.1222213611745,1.142917757760047,0.9054283588026836,0.9171907341310055,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
211,1.0172483863542834,3.9431790076871804,5.083194546936593,7233.786878532675,0.8951197659377115,0.8453783197982658,0.9842426251826486,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
212,0.7266078371017585,4.0941553830367985,-0.7637914394796972,7359.379860046726,0.8921587493205306,1.3141410280454897,0.9506657263167789,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
213,0.7509633560545592,2.9014109380839437,9.563562316981319,7206.36461640309,1.1380824893906358,0.8479797137522754,1.1205521391379485,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
214,1.0400261248481828,2.859459381646781,-7.841955218962018,7100.496316809278,1.0793108189773117,1.128606091507773,0.72241623028349,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
215,2.7524769047438014,3.401449184649726,-23.13442650072467,7272.408020174653,0.922472122375178,0.535036346087701,1.0750005044786888,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
216,1.5866512593039241,3.1288552211082523,-21.503077984175135,7319.1200666277755,0.9599932853035296,0.8875642127532333,0.7949084082828175,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
217,0.29479375107232125,3.4405173964921993,1.8400174557803706,7081.451362002009,1.0951862160209727,0.8301026921182688,1.1549767430065179,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
218,0.4573270059068033,4.1380785898167955,5.04480400668032,7002.852676419704,1.0639087211100056,1.5973870841620124,0.6726768254281495,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
219,0.8258765702511174,3.31531298966078,-1.8290643907057484,7256.835130115469,0.9813720156509519,0.8191492569540448,1.3119784543070736,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
220,0.7778006989222787,2.824273645974797,0.21087514250003017,7282.151637682479,0.9846649486450814,0.6603942286232808,1.1593589845595453,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
221,0.522286685276893,3.8963074923526144,5.693356684781054,7403.415194041053,1.0469583129254203,1.1548444885625389,0.7412259245765247,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
222,0.7002405367338734,3.108992870728695,12.942002594372148,6985.336847454541,0.959740336726508,0.7176018308303614,0.9099034517430026,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
223,0.6366481186626208,2.8360998478722785,14.322831709899466,7250.547183723251,0.9286359110402409,0.8121483221970972,1.0304162433572421,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
224,1.5716018224831312,3.0275129250507757,-3.625232359798132,7009.007428745732,0.8505615031294025,0.8802861790668092,0.6373681083130007,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
225,1.4434530648644168,3.1852592451216255,-25.028619528447837,7294.293262546378,1.022682552167431,1.438795746520507,0.9426453624598418,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
226,1.1619808716991638,3.038869142510804,13.32013565338617,7222.726300181882,0.9915021303353703,1.3234947093166067,1.1739095781775446,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
227,1.9298395756983817,4.14022572609543,-0.06360261044657586,7027.780407075484,1.1096699975152553,1.1235828448777894,0.9979693595121207,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
228,0.4491494427328651,3.2713920883015817,4.86918915155597,7038.806343587623,1.0751382457175478,0.9728881743480049,1.3751766876323082,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
229,1.0382814528343076,1.876347236007634,-0.7991452230743014,7146.708101574292,0.8243811360736542,0.9161679289115496,1.2745238104132752,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
230,0.2219530397605823,2.6541455619269385,-7.204995377222,7342.010066198439,1.0249391568305102,0.5657099211834065,1.0922097294523625,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
231,1.245811328447829,2.6216691877033664,6.846206654338801,7211.493260772276,0.9880134579859828,1.0476884413716758,0.7455384447140497,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
232,1.7718582722350655,2.6609309770565046,-1.334927893983415,7077.6831339706805,0.9362434218470158,0.5716497201106079,1.50108447398177,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
233,0.9014652792602337,2.6338668755702757,3.6394828853331074,7367.106212552025,0.9206695472616607,0.8728387364852046,0.6168508344219689,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
234,1.2085462831924245,2.0125319819440444,-1.5601817038634245,7124.268678719765,1.098067361911822,0.6173697119237214,1.1707786791692358,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
235,0.789671200165337,3.285718300608851,13.399035470799245,7154.276416951457,1.0577161406039566,1.3422935220220997,1.2485655025507083,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
236,1.7916863071976734,3.921535018981724,-4.40799199734613,6927.067378969949,0.9512822938078602,1.0732409462471573,0.8882937523866083,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
